Video-Filename,Translation-English-Manual-Response-Correction
4_26_19F4FDC1-1A6-0023F-000007D8-19F40846,"Das Video zeigt ein junges Mädchen und einen jungen Jungen, etwa 8-10 Jahre alt, auf einer Straße in einer europäischen Stadt stehen. Sie trägt ein buntes Kleid mit einem Muster aus kleinen Blumen und sie sind von ihrer Familie umgeben und der Junge interagiert mit dem Mädchen. Das Mädchen schaut mit einem Lächeln auf dem Gesicht in die Kamera. Die Familienmitglieder sind alle in lässiger, bequemer Kleidung gekleidet und stehen in einer entspannten Pose und plaudern miteinander. Die Straße ist von hohen Gebäuden und Bäumen gesäumt, und es fahren Autos am Hintergrund vorbei."
50_18_1C7195C1-265-00201-00000AE8-1C70BEB5,"Das Video zeigt eine Frau, die auf einer Bühne steht, ein hellorangees Kleid trägt und ins Mikrofon singt. Sie steht vor einem Klavier und ein Mann sitzt am Klavier und spielt die Tasten. Die Bühne ist im Freien und im Hintergrund ist eine Steinwand. Die Frau schwingt und bewegt ihre Arme, während sie singt, und der Mann schaut sie an und lächelt. Die Stimme der Frau ist klar und kraftvoll, und das Klavier des Mannes ist glatt und elegant. Das Publikum klatscht begeistert."
51_3_1C71964C-321-0020B-00000AE8-1C70BEB5,"Das Video zeigt eine Familienszene, die in einem Wohnzimmer mit einem Weihnachtsbaum im Hintergrund spielt. Ein Mädchen sitzt auf einem Stuhl neben dem Baum und schaut ein Buch an, während eine Frau neben ihr sitzt und ebenfalls das Buch ansieht. Der Raum ist schwach beleuchtet und es gibt einen Weihnachtsbaum auf der rechten Seite des Rahmens und hinter dem Mädchen und den Frauen ist ein Klavier. Das Mädchen schaut auf die Frau und dann wieder auf das Buch."
52_52_1C719756-1E8-00219-00000AE8-1C70BEB5,"Das Video zeigt einen klaren blauen Himmel, wo ein kleines Propellerflugzeug von links nach rechts fliegt. Während sich das kleine Propellerflugzeug bewegt, wird ein Banner mit dem Text ""BUSSI SUSI-LEO"" sichtbar, der hinter ihm verfolgt wird. Das Banner ist zunächst teilweise verdeckt, wird aber vollständig sichtbar, wenn das kleine Propellerflugzeug seinen Flug fortsetzt. Das kleine Propellerflugzeug hält einen stetigen Kurs über den Himmel, und das Banner bleibt angespannt und stabil, was auf einen kontrollierten Flug hinweist."
53_53_1C7197EB-37F-0021E-00000AE8-1C70BEB5,"Das Video zeigt eine Gruppe von Menschen, darunter Kinder und Erwachsene, in einem großen Raum mit einer Bühne vorne sitzen. Das Publikum ist mit Blick auf die Bühne und scheint darauf zu warten, dass etwas beginnt. Der Raum ist gut beleuchtet und hat eine warme, einladende Atmosphäre. Eine der Personen macht Notizen auf einem Papierblock. Rechts von der Bühne steht eine Gruppe von Menschen, die miteinander plaudern. Das Publikum ist in lässiger, bequemer Kleidung gekleidet. "
54_13_1C71986C-023-00225-00000AE8-1C70BEB5,"Das Video zeigt einen großen, weißen Palast oder Geldgebäude mit einem Uhrturm in der Mitte eines Kopfsteinpflasterhofes. Der Palast ist von hohen Bäumen umgeben. Die Kamera schwenkt nach rechts und zeigt eine Gruppe von Menschen, die durch den Hof gehen, und ein paar Autos, die an der Seite des Palastes geparkt sind. Im Hintergrund sind mehrere andere Gebäude, darunter eine Kirche mit einem hohen Turm. Der Himmel ist bewölkt, mit ein paar Wolken, die faul über den Rahmen treiben."
55_12_1C782B5C-089-0022E-00000C94-1C775635,"Im Video sehen wir ein gemütliches Wohnzimmer mit einem Weihnachtsbaum in der Mitte des Raumes. Rechts sehen Sie einen kleinen alten Fernseher, der eingeschaltet ist. Der kleine Baum ist mit bunten Lichtern und Ornamenten verziert. Neben dem Baum steht ein kleiner Tisch mit ein paar Geschenken, die in farbenfrohes Papier eingewickelt sind. An den Wänden sehen wir einige Familienfotos und ein paar Gemälde. Der Boden ist aus Hartholz und die Möbel sind einfach, aber komfortabel aussehend. In der Ecke des Raumes befindet sich ein Kamin mit einem kleinen Tisch daneben, wo ein paar Bücher und eine Vase platziert sind. "
56_14_1C782BAE-00C-00231-00000C94-1C775635," Im Video kann man sehen, wie Menschen nachts Raketen in den Himmel abfeuern, die auf wunderschöne Weise explodieren."
59_2_1C782D4F-0B8-00282-00000C94-1C775635,"Im Video ist ein großer verziertes Spiegel sichtbar, mit komplizierten Schnitzereien auf dem Rahmen und eine große Kristall-ähnliche Struktur auf einem Tisch vor dem Spiegel stehen. Der Kristall wird durch das sanfte Leuchten von Kerzen beleuchtet, es gibt auch andere dekorative Elemente auf dem Tisch. Der Raum ist schwach beleuchtet, mit nur die Kerzen Licht liefern, eine gemütliche und intime Atmosphäre zu schaffen.Die allgemeinen visuellen Elemente geben ein Gefühl von Eleganz und Raffinesse in den Raum."
5_7_19F4FF75-37B-00247-000007D8-19F40846,"Im Video steht ein älterer Mann vor einem Hüpfburg, spricht mit einem jungen Mädchen, wahrscheinlich seine Enkelin, die neben ihm steht. Das Mädchen ist ein wenig zögerlich, in das Hüpfburgschloss zu gehen, wo viele andere Kinder springen und zusammen spielen. Das Hüpfburgschloss ist mit bunten Ballons und Streichern geschmückt. Im Hintergrund spielt und lacht eine Gruppe von Kindern. Die Szene spielt an einem sonnigen Tag in einem Park, mit Bäumen und Blumen im Hintergrund sichtbar. Der Mann trägt ein weißes Hemd und graue Hosen."
60_13_1C782E65-183-00305-00000C94-1C775635,"Das Video zeigt eine Szene in einer Scheune mit ein paar Schafen und einem neugeborenen Lamm, das auf dem Heu liegt. Das Lamm ist ruhig und ruhig und scheint von seiner Mutter zu stillen. Das Mutter-Schaf steht über dem Lamm und beobachtet es genau. Um das Lamm herum ist eine kleine Menge Heu verstreut, und die Scheune ist schwach beleuchtet mit natürlichem Licht, das aus den Fenstern kommt. Die Szene ist ruhig und friedlich, und das einzige Geräusch, das man hört, ist das sanfte Blehen der Schafe. Die Mutter Schaf steht schützend über dem Lamm, ihr Kopf neigt zur Seite, während sie es beobachtet. Das Heu um das Lamm ist leicht unordentlich, als ob das Mutter-Schaf mit dem Lamm gelegen hat.  Die Scheune ist rustikal und altmodisch, mit Holzbalken und einem Erdeboden."
61_14_1C782EEA-0B8-00312-00000C94-1C775635,"Das Video beginnt mit einem Nahaufnahme von einer verwitterten Steingargoyle oder Drache, die angesichts der gotischen architektonischen Elemente am Rand eines alten Gebäudes, möglicherweise Teil einer Kirche oder Kathedrale, sitzt. Die Gargoyle mit ihrem grotesken Gesicht und offenem Mund ist so konzipiert, dass sie Regenwasser durch Schwerkraft vom Gebäude wegleitet. Während das Video fortschreitet, schwebt die Kamera nach oben und zeigt mehr von der Fassade des Gebäudes, die aus großen, unebenen Steinen besteht, von denen einige mit Moos oder Flechten bedeckt sind, was auf das Alter der Struktur und die Exposition gegenüber den Elementen hinweist. Der Himmel ist klar und blau, was auf einen sonnigen Tag hinweist."
63_5_1C782F62-01C-0031C-00000C94-1C775635,"Das Video zeigt eine malerische Aussicht auf eine kleine Stadt auf einem Hügel, mit einer Steinmauer und Treppen, die zum Gipfel des Hügels führen. Die Wand ist mit Efeu und anderen Kletterpflanzen bedeckt, und es gibt mehrere große Felsen und Felsbrocken, die um die Basis der Wand verstreut sind. Der Himmel ist klar und blau, mit ein paar weißen Wolken verstreut. Das Video wird in einer Weitwinkelansicht gedreht, wobei die Kamera langsam über die Szene schwenkt. Das Video wird im hellen Sonnenlicht gedreht, wobei die Schatten der Gebäude und Bäume ein warmes Leuchten auf den Boden darunter werfen."
64_1_1C782FBE-377-00321-00000C94-1C775635,"Das Video zeigt einen Blick auf einen Fluss, mit einer Brücke und einer alten Stadtlandschaft im Hintergrund. Die Kamera ist am Ufer des Flusses positioniert und der Betrachter kann sehen, wie das Wasser sanft fließt. Ein Mann steht am Ufer und blickt auf den Fluss. Über dem Kopf fliegen mehrere Vögel und in der Ferne sind ein paar Boote zu sehen. Die Szene ist ruhig, mit dem Geräusch von Vögeln, die zischen und dem sanften Schluck des Wassers gegen das Ufer. Die Beleuchtung ist hell und natürlich, mit der Sonne, die auf der Szene scheint. "
65_2_1CAA64B3-08B-002C1-000001A4-1CA96F35,"In diesem Video wird ein Mann gesehen, der Schutzausrüstung trägt, einschließlich Handschuhe und Schweißhelm, und eine Schweißflamme verwendet, um Metallstücke zusammen zu lösen.Die Kamera zeigt den Mann, der an einem kleinen Metallgitter arbeitet, und er wird gesehen, wie er die Flamme benutzt, um Hitze aufzutragen und das Metall zu schmelzen.Die Hände des Mannes bewegen sich geschickt, während er arbeitet, und die Flamme der Flamme kann gesehen werden, wie sie flackert, während sie das Metall schmilzt.Das Video wird aus der Ferne aufgenommen, und das Gesicht des Mannes ist nicht sichtbar."
65_74_1CAA64B3-08B-002C1-000001A4-1CA96F35,"In diesem Video spielt eine Band mit Musikinstrumenten auf der Bühne. Die erste Person, ein Mann mit blonden Haaren, steht in der Mitte der Bühne und spielt eine elektrische Gitarre. Er trägt ein weißes Hemd und Blauen Jeans. Die zweite Person, ein Mann mit kurzen braunen Haaren, steht auf der rechten Seite der Bühne und spielt eine Bassgitarre. Ein weiteres Bandmitglied steht hinter dem Schlagzeug. In der Mitte spielt ein Sänger einen Tanz. Die Bühne ist schwach beleuchtet und die Darsteller werden von Scheinwerfern beleuchtet. Der Hintergrund ist dunkel und verschwommen."
66_20_1CD8731B-25E-00077-00000BA8-1CD793B5," Das Video zeigt einen kleinen Jungen, der draußen an einem Tisch sitzt, umgeben von verschiedenen Werkzeugen und Materialien. Der Tisch ist aus Holz und hat eine hellbraune, karierte Tischdecke. Der Junge trägt kein Hemd. Er spielt mit einem Stück Holz oder möchte vielleicht etwas bauen, es gibt mehrere andere Holzstücke um den Tisch herum verstreut. Die Sonne scheint und die Szene ist hell und bunt. Der Junge konzentriert sich auf seine Arbeit und ist völlig in das, was er tut, vertieft."
67_54_1CD873EE-24F-0007C-00000BA8-1CD793B5,"Das Video zeigt Szenen aus einer engen Gasse in einer angeblich südostasiatischen ländlichen Umgebung. Die Gasse ist von traditionellen Holzbauten mit Strohdächern flankiert, was auf eine Umgebung hindeutet, die in einem Dorf sein könnte. Während das Video fortschreitet, können mehrere Personen durch die Gasse gehen gesehen werden. Sie sind in lässiger, zeitgenössischer Kleidung gekleidet, was darauf hindeutet, dass die Szene in der Gegenwart spielt. Die Bewegung der Menschen ist lässig und unbeschäftig und sie scheinen ihre täglichen Aktivitäten zu betreiben. Die Gasse ist im hellen Sonnenlicht getaucht, wirft scharfe Schatten auf den Boden und hebt die Texturen der Holzstrukturen hervor."
68_5_1CF2E98C-1F8-00198-000019C0-1CF2279D,"Das Video zeigt eine Gruppe junger Leute, die in einem schwach beleuchteten Raum stehen. Sie tragen alle lässige Kleidung. Eine Person steht in der Mitte der Gruppe, die sich den anderen gegenüberstellt. Die Person in der Mitte spricht, und die anderen hören aufmerksam zu. Die Beleuchtung im Raum ist schwach und die Schatten der Menschen sind an den Wänden sichtbar. Das Video wird in einem statischen Rahmen gedreht, wobei die Kamera sich nicht bewegt. Die Atmosphäre ist ruhig und konzentriert, und die Gruppe ist in einem ernsthaften Gespräch verwickelt."
6_13_19F500FE-1F5-00249-000007D8-19F40846,"Das Video zeigt eine Gruppe von Menschen auf einem Bahnhofsplattform stehen, mit einem Zug im Hintergrund. Ein Mann und eine Frau, wahrscheinlich mit ihrer Familie, beide in ihren 50ern, stehen zusammen. Die Frau trägt ein blaues Kleid und der Mann trägt ein hellfarbenes Hemd und dunkle Hosen. Hinter der Kamera taucht ein junges Mädchen, vielleicht 7-9 Jahre alt. Das Mädchen trägt ein weißes Sonnengebäude mit gelben Flecken. Der Zug ist eine moderne elektrische Mehrfachmaschine, rot gefärbt. Die Plattform ist aus Beton und hat ein einfaches, modernes Design."
70_1_1CF2ECEB-201-0019E-000019C0-1CF2279D,"In diesem Video wird ein weißer Tiger in einem Gehege mit einem leuchtend weißen Steinboden und leuchtend weißen Wänden zu Fuß gesehen. Der Tiger ist in der Mitte des Rahmens. Das Fell des Tigers ist glatt und glänzend, und seine Augen sind hell und wachsam. Es geht mit einem stetigen Gang, der Schwanz schwingt hin und her. Die Bewegungen des Tigers sind fließend und anmutig, und es scheint, genießen den Raum, den es zu streifen hat. Die Kamera zoomt ein und aus, verschiedene Winkel des Tigers zu bieten, während er sich bewegt."
71_29_1CF2EF84-27B-001A3-000019C0-1CF2279D,"Das Video beginnt mit einem Nahaufnahmebild einer metallischen Honigstockstruktur, die Teil einer größeren Struktur zu sein scheint.  Das Video zeigt ein Einkaufszentrum oder ein schickes Bürogebäude, das in dunklem Marmor verziert ist.  Die moderne und saubere Struktur hat mehrere Etagen und Aufzüge.  Die Kamera konzentriert sich auf eine Säule, die von einem Spiegel bedeckt ist. In der Reflexion können Sie einen Wasserfall und einen kleinen Teil des Aufzugs sehen. "
72_11_1CF2F6AE-2AE-001A8-000019C0-1CF2279D,"Das Video zeigt ein Diagramm einer humanoiden Figur, die aus gelben Linien auf einem dunklen Hintergrund besteht.  Die Figur ist mit verschiedenen Teilen der Anatomie gekennzeichnet, wie ""BELARR"" (Haken-Speer), ""MEWILGAINJ"" (Gans-Flügelventilator), ""KANIKKU"" (Ohrwerfer) und ""DJUNGGU"" (Streichbeutel).  Im Laufe des Videos erscheinen zusätzliche Etiketten, darunter ""MABUYU"" oben, die der Name der dargestellten Kreatur oder des Konzepts zu sein scheint.  Das Diagramm ist pädagogischer Natur, wahrscheinlich dazu gedacht, den Zuschauern über die verschiedenen Teile dieser Kreatur zu vermitteln oder ein Konzept metaphorisch mit Hilfe der menschlichen Anatomie zu erklären."
73_2_1CF57926-0F2-00103-000062F8-1CF4CA9D,"In diesem Video wird ein Mann neben einem kleinen Wasserbecken in einem grasbewachsenen Gebiet in einem Zoo oder Nationalpark stehen sehen, hält ein langes Handtuch. Er steht in der Nähe eines auf dem Boden liegenden Krokodils, und es gibt mehrere Leute, die aus der Ferne zusehen. Der Mann versucht, das Krokodil aus dem Wasser zu überreden, aber das Krokodil scheint zögerlich zu sein. Der Mann spricht mit dem Krokodil und führt es mit dem Handtuch aus dem Wasser. Es gibt mehrere andere Leute im Hintergrund, von denen einige Fotos oder Videos der Szene machen. Die Szene findet in einer sonnigen Außenlage mit blauem Himmel und grünem Gras statt. Am Ende kommt das Krokodil aus dem Wasser und der Arbeiter aus dem Zoo gibt ihm Mittagessen."
74_1_1CF57ED7-013-00109-000062F8-1CF4CA9D," Das Video zeigt eine Gruppe von Menschen in einer abgelegenen Außenumgebung, möglicherweise im australischen Outback. Die Umgebung ist trocken und staubreich, mit Bäumen und Buschbäumen im Hintergrund. Die Gruppe besteht aus mehreren Menschen unterschiedlichen Alters und Geschlechts, wobei einige Personen auf dem Boden sitzen und die anderen stehen oder sich um sie herum hocken. Eine Person sitzt auf dem Boden und verwendet einen Stock, um ein Stück Fleisch über einem kleinen Feuer zu rösten, während die anderen Essen zubereiten oder in einem großen über dem Feuer hängenden Topf kochen. Einige der Menschen tragen traditionelle Kleidung, wie langärmelige Hemden und lange Hosen, während andere modernere Kleidung tragen."
75_19_1CF58083-134-0010F-000062F8-1CF4CA9D,"Das Video zeigt ein Korallenriff mit verschiedenen Arten von Korallen und Meeresleben. Im Vordergrund liegt eine große, flache Korallenplatte auf dem Meeresboden, bedeckt mit Algen und Algen. Links schwimmt eine Gruppe kleiner, farbenfroher Fische zusammen in der Nähe der Korallen, rechts gleitet ein größerer, fleckiger Fisch über die Oberseite. Die Koralle selbst ist in Farbe und Textur vielfältig, wobei einige Abschnitte mit bunten Algen und andere mit gedämpfteren Farbtönen bedeckt sind. Das Wasser ist klar und blau, mit Sonnenlicht, das durch die Wellen filtert und ein warmes Leuchten über die Szene wirft."
76_1_1CF58291-098-00113-000062F8-1CF4CA9D,"Das Video zeigt einen Panoramablick auf das Sydney Opera House in Australien. Die Kamera schwebt über das ikonische Gebäude und zeigt sein einzigartiges architektonisches Design. Das Video beginnt mit einem Nahaufnahmeaufnahmeaufnahme der Fassade des Gebäudes, die komplizierte Details und Muster der Fliesen hervorhebt. Während die Kamera ausweitet, kann der Betrachter die Kurven und Bögen des Gebäudedachs sehen, was ein Gefühl von Bewegung und Flüssigkeit erzeugt. Das Video zeigt dann seine Position am Ufer und die umliegende Landschaft. Das Video endet mit einem Schuss des Eingangs des Gebäudes, der Details der Türöffnung zeigt."
78_89_1CF58788-088-0011F-000062F8-1CF4CA9D,"Das Video beginnt mit einem niedrigwinkligen Bild einer belebten Straße in Manhattan, New York City. Die Kamera schwebt über die Straße und zeigt gelbe Taxis und andere Fahrzeuge, die vorbeifliegen. Die Straße ist mit hohen, modernen Gebäuden und Wolkenkratzern gesäumt, was der Gegend eine geschäftige und lebendige Atmosphäre verleiht. Während die Kamera weiter schwebt, können Fußgänger und andere Menschen entlang des Bürgersteigs gesehen werden. Einige der Gebäude in der Ferne haben Werbung und digitale Plakate mit verschiedenen Nachrichten. Das Video endet mit einem Bild eines gelben Taxis, das mit einem grünen Licht durch eine Kreuzung fährt."
79_35_1CF5957B-3A5-00134-000062F8-1CF4CA9D,"Das Video zeigt eine Gruppe von Menschen am Rande eines Wasserfalls stehen, mit dem Wasser vor ihnen herabkaskadiert. Die Menschen tragen blaue Regen Ponchos und schauen in Richtung der Kamera. Der Wasserfall ist der Hauptfokus des Videos, mit dem Wasser fließt über den Rand der Klippe und fällt auf den Boden unten. Das Wasser ist klar und funkelt im Sonnenlicht, und der Klang des fallenden Wassers kann gehört werden. Die Menschen im Video sind sichtbar in der Reflexion des Wassers, und sie scheinen Fotos oder Videos der Szene zu machen. Der Hintergrund ist ein blauer Himmel mit weißen Wolken, und die Sonne scheint auf der Szene. Das Video wird aus einem niedrigen Winkel gefilmt, was die Größe des Wasserfalls betont."
7_10_19F5023B-07E-0024C-000007D8-19F40846,"Das Video fängt eine gesellschaftliche Versammlung ein, bei der Einzelpersonen in formeller Kleidung gekleidet sind, mit Männern in Anzügen und Frauen in Kleidern. Die Kulisse umfasst eine Wand, die mit bunten Ballons geschmückt ist, was auf einen Feiertag hindeutet. Im gesamten Video liegt der Fokus auf einer Frau in einem rosa Kleid, die mit einem Mann in einem schwarzen Anzug in Gespräch zu sein scheint. Während das Video fortschreitet, zeigt die Kamera mehr der Teilnehmer, die stehen und miteinander interagieren. Die Atmosphäre ist lebendig und die Teilnehmer scheinen das Ereignis zu genießen."
80_8_1CF6E21B-0C1-00001-000001D0-1CF61C1D,"Das Video zeigt ein modernes Glas- und Stahlgebäude mit einem großen Atrium in der Mitte. Das Atrium hat ein großes Oberlicht, das natürliches Licht einlässt und den Innenraum beleuchtet. Die Wände und Säulen des Gebäudes sind aus Glas und Stahl, was dem Raum ein helles und luftiges Gefühl verleiht. Der Boden ist aus poliertem Stein oder Beton und es gehen mehrere Menschen durch den Raum. Die Kamera schiebt sich und neigt, um die verschiedenen Ebenen des Gebäudes zu zeigen, was eine Vielzahl von Geschäften und Büros zeigt. Das Video endet mit einem Schuss des Gebäudedachs, das das schlanke und moderne Design zeigt."
81_12_1CF6E2A0-04C-00003-000001D0-1CF61C1D,"Das Video zeigt einen Blick auf einen stattlichen Raum durch eine gewölbte Tür, mit zwei kanadischen Flaggen auf beiden Seiten des Eingangs. Während das Video fortschreitet, verschiebt sich die Perspektive leicht und bietet einen klareren Blick auf den Raum jenseits der Tür. Der Raum ist schwach beleuchtet, mit einem Kronleuchter, der von der Decke hängt und ein warmes Leuchten auf das Innere wirft. Die Wände sind mit komplizierten Schnitzereien geschmückt, was zur Größe des Raumes beiträgt. Es gibt keine erkennbare Bewegung oder Aktivität im Raum, und die Flaggen bleiben während der ganzen Sequenz stationär."
82_105_1CF6E4B0-171-00005-000001D0-1CF61C1D,"Im Video können zwei junge Frauen gesehen werden, die auf dem Bürgersteig sitzen, umgeben von verschiedenen Gegenständen wie Kleidung, Tätowierungen und Accessoires. Eine der Frauen wird gesehen, wie sie durch einen Haufen Ordner rumrennt. Die Frauen sind in lässigen Outfits gekleidet und scheinen Anfang zwanzig zu sein. Die Szene spielt in einer belebten Straße mit Menschen, die im Hintergrund vorbeigehen. Die Beleuchtung ist hell und sonnig, mit einem leichten Schein der Sonne. Das Video wird in statischer Position aufgenommen, wobei die Kamera in einem leichten Winkel zu den Motiven positioniert ist."
83_7_1CF6E58A-226-00007-000001D0-1CF61C1D," Das Video zeigt eine Vielzahl von Werbung und Waren an einer Wand, einige davon sind für Erfrischungsgetränke wie ""Mountain Dew"" und andere zeigen Werbung für Konzerte."
84_22_1CF6E6F4-350-0000A-000001D0-1CF61C1D,Im Video ist ein historisches Kirchengebäude gegen einen hellblauen Himmel sichtbar.  Das Gebäude hat eine rechteckige Form mit einem steil abgeschrägten Dach und einem hohen Turm oben.  Die Fassade ist aus braunem Stein mit weißer Bearbeitung und verfügt über mehrere große Fenster und einen zentralen Eingang.  Die Fenster haben gewölbte Oberteile und sind mit komplizierten Steinschnitzereien geschmückt.  Der Eingang ist von zwei großen Säulen flankiert und hat eine dekorative gewölbte Frontschnur.  Das Dach und der Turm der Kirche sind über den umliegenden Gebäuden sichtbar.
85_43_1CF6E9A7-128-0000C-000001D0-1CF61C1D,"In diesem Video kann man einen Tourenwagen sehen, der wie ein braunes Holzboot aussieht und in einem geschäftigen Stadtgebiet fährt. Die Straße ist von Gebäuden umgeben, darunter ein Turm aus Ziegeln und mehrere Hochhäuser. Das Video wird aus der Ferne aufgenommen und das Auto bewegt sich schnell. Neben der Straße kann man einen hohen Flaggenmast und ein kleines Grasgebiet sehen. Der Himmel ist blau und es sind einige Wolken in der Ferne sichtbar."
86_18_1CF6EF2F-043-0000F-000001D0-1CF61C1D," Das Video zeigt eine Gruppe von wenigen Senioren, die auf einer Bühne Akkordeons spielen. Die Akkordeons sind schwarz und weiß und die Senioren tragen passende Outfits. Sie spielen in einem schwach beleuchteten Raum mit hoher Decke und möglicherweise einem großen Publikum. Die Kamera ist in der ersten Reihe, etwas links von der Bühne, positioniert und das Publikum sitzt höchstwahrscheinlich in Reihen hinter den Darstellern. Die Senioren lächeln und sind alle an der Aufführung beteiligt, und sie spielen mit viel Energie und Begeisterung. Einer der Senioren singt mit der Musik, und die anderen klatschen und klopfen mit den Füßen."
87_6_1CF6F1C9-1EE-00012-000001D0-1CF61C1D,"Das Video zeigt ein Kreuzfahrtschiff, das auf dem Ozean segelt, wobei Deck und Oberstrukturen sichtbar sind. Die Flagge des Schiffes und die Nationalflagge sind auf dem Mast angezeigt. Im Hintergrund ist ein bewölkterter Himmel mit zerstreuten weißen Wolken sichtbar. Das Meer ist ruhig, nur mit kleinen Wellen. Auf dem Deck sind mehrere Menschen sichtbar, darunter eine Person, die auf einem Stuhl sitzt, und eine andere Person, die zum Geländer geht. Auch die Geländer und Sicherheitsgeräte des Schiffes, wie Rettungsboote und Rettungswesten, sind sichtbar. Das Video wird von einer stationären Kamera aufgenommen, und das Schiff segelt glatt, ohne Anzeichen von Turbulenzenzen oder rauem Meer."
88_10_1CF6F32F-2E0-00014-000001D0-1CF61C1D,"Das Video zeigt eine Gruppe von Menschen, die auf dem Deck eines Schiffes auf See stehen. Die Kamera schiebt sich, um den weiten Blick auf den Ozean und den Horizont zu zeigen. Die Schiffsbrücke und die Radarantenne sind sichtbar. Die Sonne scheint und das Wasser ist ruhig, mit ein paar Wellen an der Oberfläche. Die Menschen auf dem Deck tragen lässige Kleidung und Sonnenhelme, und einige halten Kameras oder Telefone, um Fotos zu machen. Das Video wird in einer stetigen, glatten Weise aufgenommen, was dem Betrachter ein Gefühl der Ruhe des Ozeans gibt."
89_60_1CF6F4D7-141-00016-000001D0-1CF61C1D,"In diesem Video spielt ein reifer Afroamerikaner mit Hut und Brille auf der Veranda eines Kolonialhauses die Trompete. Er steht mit den Füßen bis zur Schulterbreite auseinander und den Armen ausgestreckt und hält die Trompete in einem 45-Grad-Winkel. Der Mann trägt ein Militärhemd und eine Hosenfarbe, und das Haus hinter ihm hat eine weiße Säulenfassade und ein rotes Dach. Die Atmosphäre ist friedlich und gelassen, mit Vögeln im Hintergrund, die zischen. Die Augen des Mannes sind geschlossen, während er sich auf das Instrument konzentriert, und seine Lippen sind in einem fokussierten Ausdruck gefüllt. Das Video fängt einen Moment reiner Freude und Leidenschaft für Musik ein, und die Kulisse fügt der Szene ein Gefühl von Geschichte und Kultur hinzu."
8_3_19F508D0-158-00261-000007D8-19F40846,"Das Video zeigt eine Gruppe von Menschen, meist Erwachsenen, in einer konferenzähnlichen Umgebung sitzen. Die Atmosphäre erscheint formal und zeremoniell, da die Personen in formellen Kleidern gekleidet sind. Der Raum ist schwach beleuchtet, mit der einzigen Lichtquelle kommt von der Vorderseite des Raumes. Die Personen im Video sitzen in Reihen, mit ein paar leeren Sitzen verstreut überall. Die Mehrheit der Personen schaut nach vorne, mit einigen gelegentlichen Blicke zur Seite. Einige Personen halten kleine Blumensträuße, während andere ihre Hände zusammengeklemmt haben."
90_11_1CF6F531-053-00018-000001D0-1CF61C1D,"Im Video sind zwei Männer in formeller Kleidung, einer in Anzug und Mikrofon und der andere in einem Smoking, in einem Gespräch mit einer Person, die als Weihnachtsmann verkleidet ist, verwickelt. Die Kulisse scheint ein festliches oder feierliches Ereignis zu sein, wie die Anwesenheit des Weihnachtsmanns und die formelle Kleidung der Männer zeigen. Die Umgebung ist schwach beleuchtet, was auf einen Innenraum hindeutet, möglicherweise während einer Abendveranstaltung. Während das Gespräch fortschreitet, wird ein Fotograf oder Videofilmer gesehen, der den Moment mit einer Kamera erfasst, was darauf hinweist, dass die Interaktion von Interesse ist und wahrscheinlich Teil des Verfahrens der Veranstaltung ist. "
91_42_1CF6F7AA-279-0001B-000001D0-1CF61C1D,"Das Video zeigt eine malerische Strandszene mit einem im Hintergrund verankerten Kreuzfahrtschiff. Das Ufer ist gesäumt und eine Vielzahl von Menschen sind am Strand sichtbar. Einige schwimmen, andere sonnen oder spielen im Wasser. Die Kamera schwebt über den Strand und zeigt die vielfältige Menschenmenge, die den sonnigen Tag genießt. Kinder bauen Sandburgen, während andere Picknicken oder sich unter Strandschirmen entspannen. Das Wasser ist ruhig und kristallklar, was eine perfekte Reflexion der Größe des Kreuzfahrtschiffs ermöglicht. Das Video endet mit einem Nahaufnahmeaufnahme eines Jet-Ski-Fahrers, der über die Wellen rasend fährt."
92_28_1CF6F815-3DD-0001D-000001D0-1CF61C1D,"Das Video zeigt einen Panoramablick auf eine historische Stätte, beginnend mit einer Szene eines Parkplatzes, wo mehrere Fahrzeuge geparkt sind, und eine Gruppe von Menschen versammelt sind, möglicherweise Touristen oder Besucher. Der Fokus verschiebt sich dann auf eine prominente Statue eines Mannes auf einem Pferd, die auf einem Sockel mit der Inschrift ""GENERAL GREGORIO LUPERON"" steht. Die Statue ist detailliert, mit dem Pferd, das sich erhebt, und dem Mann, der ein Schwert hält. Der Hintergrund zeigt eine große, kreisförmige Festung mit einem Tor, was auf die historische Bedeutung der Stätte hindeutet. Während das Video fortschreitet, schwenkt die Kamera nach links und zeigt mehr von der Festung und ihrer Umgebung, zu der offene Grasflächen und ein klarer blauer Himmel gehören."
93_1_1CF6F9E1-13D-00021-000001D0-1CF61C1D,"Das Video zeigt einen Nahaufnahme-Bild eines runden Messingschildes mit einer Krone und einem gekreuzten Ankerpaar in der Mitte, umgeben von einem Textring. Der Text ist auf Deutsch und scheint der Name einer Firma oder eines Schiffes zu sein, möglicherweise ""SCHIFFFAHRTSKAPITAN"". Das Schild ist an einer Holzwand befestigt und es gibt einige sichtbare Kratzer und Dellen an der Oberfläche. Die Kamera ist in einem leichten Winkel positioniert, was die Krümmung des Schildes betont und ein Gefühl der Tiefe erzeugt."
